"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,96.27549,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,96.37656,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,96.25533,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,96.12888,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,96.25262,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,96.0531,"B","Break"
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,95.66624,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,95.71516,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,95.61454,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,95.55334,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,95.64646,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,95.59049,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,95.71712,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,95.61537,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,95.58212,,
"JPN","Japan","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,95.74654,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,93.925,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,94.025,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,93.625,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,93.45,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,93.7,"B","Break"
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,93.2,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,93.325,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,93.2,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,93.95,"B","Break"
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,94.5,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,93.875,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,93.6,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,93.575,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,92.825,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,92.75,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,92.675,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,92.3,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,91.925,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,92.275,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,92.125,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,92.1,,
"NLD","Netherlands","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,92.2,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1986","1986","PC","Percentage","0","Units",,,95.81602,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1987","1987","PC","Percentage","0","Units",,,95.48503,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1988","1988","PC","Percentage","0","Units",,,94.44379,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PC","Percentage","0","Units",,,93.66662,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PC","Percentage","0","Units",,,93.2802,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PC","Percentage","0","Units",,,93.13969,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PC","Percentage","0","Units",,,92.8144,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PC","Percentage","0","Units",,,92.47562,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PC","Percentage","0","Units",,,91.99745,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PC","Percentage","0","Units",,,91.76375,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PC","Percentage","0","Units",,,91.6084,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PC","Percentage","0","Units",,,91.76296,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PC","Percentage","0","Units",,,91.10416,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,90.73072,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,91.11495,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,90.97977,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,91.23486,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,90.75583,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,91.38603,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,92.26735,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,92.29157,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,92.06567,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,91.70751,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,91.22226,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,91.57448,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,91.61907,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,90.90204,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,91.47266,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,92.12081,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,91.82241,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,92.7646,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,92.97908,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,92.9982,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,92.85048,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,92.40953,,
"NZL","New Zealand","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,92.43099,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,91.225,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,91.425,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,90.95,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,89.525,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,89.725,"B","Break"
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,89.925,"B","Break"
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,90.45,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,90.825,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,91.275,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,90.85,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,90.1,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,89.6,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,89.575,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,89.05,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,89.275,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,89.025,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,88.775,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,87.85,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,88.875,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,88.925,,
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,88.5,"B","Break"
"NOR","Norway","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,89.225,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,90.4,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,89.8,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,89.925,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,89.975,"B","Break"
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,91.675,"B","Break"
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,92.525,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,92.85,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,93.1,"B","Break"
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,92.75,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,92.8,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,93.075,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,93.425,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,93.5,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,93.375,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,93.225,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,93.175,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,93.475,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,93.45,"B","Break"
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,93.575,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,93.7,,
"SWE","Sweden","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,93.9,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,95.6,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,95.5,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,95.8,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,95.9,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,96,"B","Break"
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,94.6,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,95.075,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,95.15,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,94.725,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,95.05,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,95.45,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,95.55,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,95.175,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,95.275,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,95.4,,
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,95.425,"B","Break"
"CHE","Switzerland","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,94.65,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,92.51295,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,91.25,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,91.35,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,91.3,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,91.025,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,91.125,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,91.7,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,91.6,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,91.675,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,91.625,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,91.425,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,91.675,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,92,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,92.025,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,92.225,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,91.925,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,92.15,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,92.35,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,92.475,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,92.6,,
"GBR","United Kingdom","LRAC25MA","Activity rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,91.9,,
