"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PC","Percentage","0","Units",,,6.7361,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PC","Percentage","0","Units",,,9.03829,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PC","Percentage","0","Units",,,9.184525,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PC","Percentage","0","Units",,,8.614373,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PC","Percentage","0","Units",,,7.296392,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PC","Percentage","0","Units",,,5.285538,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PC","Percentage","0","Units",,,4.993269,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PC","Percentage","0","Units",,,5.481435,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.338898,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.806314,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.55961,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.218336,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.957811,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.26869,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.551129,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.496312,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.467998,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.220503,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.643797,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.314411,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.332848,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.195814,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.567609,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.694272,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.334001,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.41678,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.414776,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.947323,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.785378,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.641961,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,3.045614,"E","Estimated value"
"NZL","New Zealand","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,2.76162,"E","Estimated value"
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.525,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.65,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.9,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.65,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.775,"B","Break"
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.85,"B","Break"
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.025,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.875,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,2,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.775,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.375,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.85,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.95,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.85,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.425,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.2,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.9,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.975,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.575,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.4,,
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.075,"B","Break"
"NOR","Norway","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.8,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.15,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.4,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.15,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,5.6,"B","Break"
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.025,"B","Break"
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.175,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.1,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,4,"B","Break"
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,6.691316,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.587002,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.946126,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.403276,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.346332,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.318524,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,6.113972,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,5.889241,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.782122,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.377121,"B","Break"
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,5.35964,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,6.84176,,
"SWE","Sweden","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,6.375,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.2,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.6,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,1,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.2,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.3,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.5,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.2,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.7,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.3,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.2,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.3,"B","Break"
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.2,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.7,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.825,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.3,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.45,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.1,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.525,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.225,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.925,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.525,,
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.2,"B","Break"
"CHE","Switzerland","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.4,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.636474,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.225,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.3,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.15,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.625,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.625,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.1,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.725,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.35,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,6.55,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.65,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.35,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.9,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.75,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.55,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.95,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.45,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.05,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.9,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.65,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,3.15,,
"GBR","United Kingdom","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.3,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1980","1980","PC","Percentage","0","Units",,,5.091667,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1981","1981","PC","Percentage","0","Units",,,5.475,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1982","1982","PC","Percentage","0","Units",,,7.975,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1983","1983","PC","Percentage","0","Units",,,8.233334,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1984","1984","PC","Percentage","0","Units",,,5.925,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1985","1985","PC","Percentage","0","Units",,,5.575,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1986","1986","PC","Percentage","0","Units",,,5.625,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1987","1987","PC","Percentage","0","Units",,,5.025,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1988","1988","PC","Percentage","0","Units",,,4.358333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PC","Percentage","0","Units",,,4.05,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PC","Percentage","0","Units",,,4.591667,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PC","Percentage","0","Units",,,5.916667,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PC","Percentage","0","Units",,,6.658333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PC","Percentage","0","Units",,,5.983333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PC","Percentage","0","Units",,,4.908333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PC","Percentage","0","Units",,,4.358333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PC","Percentage","0","Units",,,4.175,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PC","Percentage","0","Units",,,3.7,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PC","Percentage","0","Units",,,3.266667,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,3,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.866667,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.683333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.858333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.2,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.566667,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.95,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.625,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.691667,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.966667,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,9.216666,,
