"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PC","Percentage","0","Units",,,6.216079,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.443044,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.436615,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.798075,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.309353,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.918147,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.17415,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.008964,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.872567,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.365366,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.116204,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.991931,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.907727,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.912022,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.56357,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.397488,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.369528,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.35694,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.697847,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.133663,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.229157,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.968985,,
"AUS","Australia","LRUN25FE","Unemployment rate, Aged 25-54, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.807163,,
